,case_id,activity,timestamp,case:concept:name,concept:name,time:timestamp,@@index,@@case_index
4110,194,A_Validating,2016-01-15 12:02:26.182000+00:00,194,A_Validating,2016-01-15 12:02:26.182000+00:00,4110,106
4111,194,O_Returned,2016-01-15 12:02:53.553000+00:00,194,O_Returned,2016-01-15 12:02:53.553000+00:00,4111,106
4112,194,W_Validate application,2016-01-15 12:04:54.025000+00:00,194,W_Validate application,2016-01-15 12:04:54.025000+00:00,4112,106
4113,194,W_Validate application,2016-01-18 13:56:45.702000+00:00,194,W_Validate application,2016-01-18 13:56:45.702000+00:00,4113,106
4114,194,W_Validate application,2016-01-18 13:56:59.921000+00:00,194,W_Validate application,2016-01-18 13:56:59.921000+00:00,4114,106
4115,194,W_Validate application,2016-01-19 06:10:04.951000+00:00,194,W_Validate application,2016-01-19 06:10:04.951000+00:00,4115,106
4116,194,W_Validate application,2016-01-19 06:10:17.842000+00:00,194,W_Validate application,2016-01-19 06:10:17.842000+00:00,4116,106
4117,194,W_Validate application,2016-01-19 10:18:37.846000+00:00,194,W_Validate application,2016-01-19 10:18:37.846000+00:00,4117,106
4118,194,W_Validate application,2016-01-19 11:10:28.943000+00:00,194,W_Validate application,2016-01-19 11:10:28.943000+00:00,4118,106
4119,194,W_Call incomplete files,2016-01-19 11:10:29.085000+00:00,194,W_Call incomplete files,2016-01-19 11:10:29.085000+00:00,4119,106
4120,194,W_Call incomplete files,2016-01-19 11:10:29.090000+00:00,194,W_Call incomplete files,2016-01-19 11:10:29.090000+00:00,4120,106
4121,194,A_Incomplete,2016-01-19 11:10:29.154000+00:00,194,A_Incomplete,2016-01-19 11:10:29.154000+00:00,4121,106
4122,194,W_Call incomplete files,2016-01-19 11:10:37.847000+00:00,194,W_Call incomplete files,2016-01-19 11:10:37.847000+00:00,4122,106
4123,194,W_Call incomplete files,2016-01-19 11:28:08.711000+00:00,194,W_Call incomplete files,2016-01-19 11:28:08.711000+00:00,4123,106
4124,194,W_Call incomplete files,2016-01-19 11:29:41.589000+00:00,194,W_Call incomplete files,2016-01-19 11:29:41.589000+00:00,4124,106
4125,194,W_Call incomplete files,2016-01-20 07:33:38.811000+00:00,194,W_Call incomplete files,2016-01-20 07:33:38.811000+00:00,4125,106
4126,194,W_Validate application,2016-01-20 07:33:38.817000+00:00,194,W_Validate application,2016-01-20 07:33:38.817000+00:00,4126,106
4127,194,W_Validate application,2016-01-20 07:33:38.819000+00:00,194,W_Validate application,2016-01-20 07:33:38.819000+00:00,4127,106
4128,194,A_Validating,2016-01-20 07:33:38.883000+00:00,194,A_Validating,2016-01-20 07:33:38.883000+00:00,4128,106
4129,194,W_Validate application,2016-01-20 07:34:11.512000+00:00,194,W_Validate application,2016-01-20 07:34:11.512000+00:00,4129,106
4130,194,W_Validate application,2016-01-21 09:41:30.631000+00:00,194,W_Validate application,2016-01-21 09:41:30.631000+00:00,4130,106
4131,194,W_Validate application,2016-01-21 09:53:47.962000+00:00,194,W_Validate application,2016-01-21 09:53:47.962000+00:00,4131,106
4132,194,O_Accepted,2016-01-21 10:43:14.280000+00:00,194,O_Accepted,2016-01-21 10:43:14.280000+00:00,4132,106
4133,194,A_Pending,2016-01-21 10:43:14.283000+00:00,194,A_Pending,2016-01-21 10:43:14.283000+00:00,4133,106
4134,194,W_Validate application,2016-01-21 10:43:14.286000+00:00,194,W_Validate application,2016-01-21 10:43:14.286000+00:00,4134,106
4135,195,A_Create Application,2016-01-04 18:13:05.008000+00:00,195,A_Create Application,2016-01-04 18:13:05.008000+00:00,4135,107
4136,195,W_Complete application,2016-01-04 18:13:05.016000+00:00,195,W_Complete application,2016-01-04 18:13:05.016000+00:00,4136,107
4137,195,W_Complete application,2016-01-04 18:13:05.019000+00:00,195,W_Complete application,2016-01-04 18:13:05.019000+00:00,4137,107
4138,195,A_Concept,2016-01-04 18:13:05.021000+00:00,195,A_Concept,2016-01-04 18:13:05.021000+00:00,4138,107
4139,195,A_Accepted,2016-01-04 18:15:30.520000+00:00,195,A_Accepted,2016-01-04 18:15:30.520000+00:00,4139,107
4140,195,O_Create Offer,2016-01-04 18:18:44.215000+00:00,195,O_Create Offer,2016-01-04 18:18:44.215000+00:00,4140,107
4141,195,O_Created,2016-01-04 18:18:45.689000+00:00,195,O_Created,2016-01-04 18:18:45.689000+00:00,4141,107
4142,195,O_Sent (mail and online),2016-01-04 18:20:05.554000+00:00,195,O_Sent (mail and online),2016-01-04 18:20:05.554000+00:00,4142,107
4143,195,W_Complete application,2016-01-04 18:20:05.578000+00:00,195,W_Complete application,2016-01-04 18:20:05.578000+00:00,4143,107
4144,195,W_Call after offers,2016-01-04 18:20:05.595000+00:00,195,W_Call after offers,2016-01-04 18:20:05.595000+00:00,4144,107
4145,195,W_Call after offers,2016-01-04 18:20:05.600000+00:00,195,W_Call after offers,2016-01-04 18:20:05.600000+00:00,4145,107
4146,195,A_Complete,2016-01-04 18:20:05.602000+00:00,195,A_Complete,2016-01-04 18:20:05.602000+00:00,4146,107
4147,195,W_Call after offers,2016-01-04 18:20:48.699000+00:00,195,W_Call after offers,2016-01-04 18:20:48.699000+00:00,4147,107
4148,195,O_Create Offer,2016-01-08 08:30:31.755000+00:00,195,O_Create Offer,2016-01-08 08:30:31.755000+00:00,4148,107
4149,195,O_Created,2016-01-08 08:30:33.588000+00:00,195,O_Created,2016-01-08 08:30:33.588000+00:00,4149,107
4150,195,O_Sent (mail and online),2016-01-08 08:30:52.686000+00:00,195,O_Sent (mail and online),2016-01-08 08:30:52.686000+00:00,4150,107
4151,195,W_Call after offers,2016-01-08 09:18:33.497000+00:00,195,W_Call after offers,2016-01-08 09:18:33.497000+00:00,4151,107
4152,195,W_Call after offers,2016-01-08 09:18:54.868000+00:00,195,W_Call after offers,2016-01-08 09:18:54.868000+00:00,4152,107
4153,195,W_Call after offers,2016-01-15 10:55:12.380000+00:00,195,W_Call after offers,2016-01-15 10:55:12.380000+00:00,4153,107
4154,195,W_Validate application,2016-01-15 10:55:12.392000+00:00,195,W_Validate application,2016-01-15 10:55:12.392000+00:00,4154,107
4155,195,W_Validate application,2016-01-15 10:55:12.395000+00:00,195,W_Validate application,2016-01-15 10:55:12.395000+00:00,4155,107
4156,195,A_Validating,2016-01-15 10:55:13.432000+00:00,195,A_Validating,2016-01-15 10:55:13.432000+00:00,4156,107
4157,195,O_Returned,2016-01-15 10:55:25.839000+00:00,195,O_Returned,2016-01-15 10:55:25.839000+00:00,4157,107
4158,195,W_Validate application,2016-01-15 11:05:26.765000+00:00,195,W_Validate application,2016-01-15 11:05:26.765000+00:00,4158,107
4159,195,W_Validate application,2016-01-18 07:59:30.365000+00:00,195,W_Validate application,2016-01-18 07:59:30.365000+00:00,4159,107
4160,195,W_Validate application,2016-01-18 07:59:42.534000+00:00,195,W_Validate application,2016-01-18 07:59:42.534000+00:00,4160,107
4161,195,W_Validate application,2016-01-18 13:47:48.656000+00:00,195,W_Validate application,2016-01-18 13:47:48.656000+00:00,4161,107
4162,195,A_Denied,2016-01-18 14:17:20.207000+00:00,195,A_Denied,2016-01-18 14:17:20.207000+00:00,4162,107
4163,195,O_Refused,2016-01-18 14:17:20.260000+00:00,195,O_Refused,2016-01-18 14:17:20.260000+00:00,4163,107
4164,195,O_Refused,2016-01-18 14:17:20.273000+00:00,195,O_Refused,2016-01-18 14:17:20.273000+00:00,4164,107
4165,195,W_Validate application,2016-01-18 14:17:20.291000+00:00,195,W_Validate application,2016-01-18 14:17:20.291000+00:00,4165,107
4166,196,A_Create Application,2016-01-04 18:17:40.702000+00:00,196,A_Create Application,2016-01-04 18:17:40.702000+00:00,4166,108
4167,196,A_Submitted,2016-01-04 18:17:40.743000+00:00,196,A_Submitted,2016-01-04 18:17:40.743000+00:00,4167,108
4168,196,W_Handle leads,2016-01-04 18:17:41.130000+00:00,196,W_Handle leads,2016-01-04 18:17:41.130000+00:00,4168,108
4169,196,W_Handle leads,2016-01-04 18:18:52.629000+00:00,196,W_Handle leads,2016-01-04 18:18:52.629000+00:00,4169,108
4170,196,W_Complete application,2016-01-04 18:18:52.638000+00:00,196,W_Complete application,2016-01-04 18:18:52.638000+00:00,4170,108
4171,196,A_Concept,2016-01-04 18:18:52.649000+00:00,196,A_Concept,2016-01-04 18:18:52.649000+00:00,4171,108
4172,196,W_Complete application,2016-01-05 15:33:38.859000+00:00,196,W_Complete application,2016-01-05 15:33:38.859000+00:00,4172,108
4173,196,W_Complete application,2016-01-05 15:34:32.137000+00:00,196,W_Complete application,2016-01-05 15:34:32.137000+00:00,4173,108
4174,196,A_Accepted,2016-01-06 17:45:43.124000+00:00,196,A_Accepted,2016-01-06 17:45:43.124000+00:00,4174,108
4175,196,O_Create Offer,2016-01-06 17:55:15.779000+00:00,196,O_Create Offer,2016-01-06 17:55:15.779000+00:00,4175,108
4176,196,O_Created,2016-01-06 17:55:17.200000+00:00,196,O_Created,2016-01-06 17:55:17.200000+00:00,4176,108
4177,196,O_Sent (mail and online),2016-01-06 17:55:29.537000+00:00,196,O_Sent (mail and online),2016-01-06 17:55:29.537000+00:00,4177,108
4178,196,W_Complete application,2016-01-06 17:55:29.553000+00:00,196,W_Complete application,2016-01-06 17:55:29.553000+00:00,4178,108
4179,196,W_Call after offers,2016-01-06 17:55:29.560000+00:00,196,W_Call after offers,2016-01-06 17:55:29.560000+00:00,4179,108
4180,196,W_Call after offers,2016-01-06 17:55:29.562000+00:00,196,W_Call after offers,2016-01-06 17:55:29.562000+00:00,4180,108
4181,196,A_Complete,2016-01-06 17:55:29.564000+00:00,196,A_Complete,2016-01-06 17:55:29.564000+00:00,4181,108
4182,196,W_Call after offers,2016-01-06 17:58:41.070000+00:00,196,W_Call after offers,2016-01-06 17:58:41.070000+00:00,4182,108
4183,196,O_Create Offer,2016-01-08 19:09:32.568000+00:00,196,O_Create Offer,2016-01-08 19:09:32.568000+00:00,4183,108
4184,196,O_Created,2016-01-08 19:09:33.899000+00:00,196,O_Created,2016-01-08 19:09:33.899000+00:00,4184,108
4185,196,O_Sent (online only),2016-01-08 19:09:43.367000+00:00,196,O_Sent (online only),2016-01-08 19:09:43.367000+00:00,4185,108
4186,196,O_Create Offer,2016-01-08 19:11:27.017000+00:00,196,O_Create Offer,2016-01-08 19:11:27.017000+00:00,4186,108
4187,196,O_Created,2016-01-08 19:11:28.409000+00:00,196,O_Created,2016-01-08 19:11:28.409000+00:00,4187,108
4188,196,O_Sent (mail and online),2016-01-08 19:11:38.257000+00:00,196,O_Sent (mail and online),2016-01-08 19:11:38.257000+00:00,4188,108
4189,196,W_Call after offers,2016-01-13 11:38:38.276000+00:00,196,W_Call after offers,2016-01-13 11:38:38.276000+00:00,4189,108
4190,196,W_Call after offers,2016-01-13 11:39:01.169000+00:00,196,W_Call after offers,2016-01-13 11:39:01.169000+00:00,4190,108
4191,196,O_Create Offer,2016-01-29 10:28:46.457000+00:00,196,O_Create Offer,2016-01-29 10:28:46.457000+00:00,4191,108
4192,196,O_Created,2016-01-29 10:28:48.876000+00:00,196,O_Created,2016-01-29 10:28:48.876000+00:00,4192,108
4193,196,O_Sent (mail and online),2016-01-29 10:29:08.365000+00:00,196,O_Sent (mail and online),2016-01-29 10:29:08.365000+00:00,4193,108
4194,196,A_Cancelled,2016-02-29 07:00:29.282000+00:00,196,A_Cancelled,2016-02-29 07:00:29.282000+00:00,4194,108
4195,196,O_Cancelled,2016-02-29 07:00:29.325000+00:00,196,O_Cancelled,2016-02-29 07:00:29.325000+00:00,4195,108
4196,196,O_Cancelled,2016-02-29 07:00:29.335000+00:00,196,O_Cancelled,2016-02-29 07:00:29.335000+00:00,4196,108
4197,196,O_Cancelled,2016-02-29 07:00:29.345000+00:00,196,O_Cancelled,2016-02-29 07:00:29.345000+00:00,4197,108
4198,196,O_Cancelled,2016-02-29 07:00:29.356000+00:00,196,O_Cancelled,2016-02-29 07:00:29.356000+00:00,4198,108
4199,196,W_Call after offers,2016-02-29 07:00:29.366000+00:00,196,W_Call after offers,2016-02-29 07:00:29.366000+00:00,4199,108
4200,197,A_Create Application,2016-01-04 18:25:14.175000+00:00,197,A_Create Application,2016-01-04 18:25:14.175000+00:00,4200,109
4201,197,A_Submitted,2016-01-04 18:25:14.251000+00:00,197,A_Submitted,2016-01-04 18:25:14.251000+00:00,4201,109
4202,197,W_Handle leads,2016-01-04 18:25:14.579000+00:00,197,W_Handle leads,2016-01-04 18:25:14.579000+00:00,4202,109
4203,197,W_Handle leads,2016-01-04 18:26:41.212000+00:00,197,W_Handle leads,2016-01-04 18:26:41.212000+00:00,4203,109
4204,197,W_Complete application,2016-01-04 18:26:41.233000+00:00,197,W_Complete application,2016-01-04 18:26:41.233000+00:00,4204,109
4205,197,A_Concept,2016-01-04 18:26:41.240000+00:00,197,A_Concept,2016-01-04 18:26:41.240000+00:00,4205,109
4206,197,W_Complete application,2016-01-05 15:34:36.203000+00:00,197,W_Complete application,2016-01-05 15:34:36.203000+00:00,4206,109
4207,197,W_Complete application,2016-01-05 15:35:45.378000+00:00,197,W_Complete application,2016-01-05 15:35:45.378000+00:00,4207,109
4208,197,A_Accepted,2016-01-05 18:55:54.304000+00:00,197,A_Accepted,2016-01-05 18:55:54.304000+00:00,4208,109
4209,197,O_Create Offer,2016-01-05 19:09:32.433000+00:00,197,O_Create Offer,2016-01-05 19:09:32.433000+00:00,4209,109
4210,197,O_Created,2016-01-05 19:09:33.608000+00:00,197,O_Created,2016-01-05 19:09:33.608000+00:00,4210,109
4211,197,O_Sent (mail and online),2016-01-05 19:11:46.198000+00:00,197,O_Sent (mail and online),2016-01-05 19:11:46.198000+00:00,4211,109
4212,197,W_Complete application,2016-01-05 19:11:46.216000+00:00,197,W_Complete application,2016-01-05 19:11:46.216000+00:00,4212,109
4213,197,W_Call after offers,2016-01-05 19:11:46.231000+00:00,197,W_Call after offers,2016-01-05 19:11:46.231000+00:00,4213,109
4214,197,W_Call after offers,2016-01-05 19:11:46.235000+00:00,197,W_Call after offers,2016-01-05 19:11:46.235000+00:00,4214,109
4215,197,A_Complete,2016-01-05 19:11:46.237000+00:00,197,A_Complete,2016-01-05 19:11:46.237000+00:00,4215,109
4216,197,W_Call after offers,2016-01-05 19:17:02.043000+00:00,197,W_Call after offers,2016-01-05 19:17:02.043000+00:00,4216,109
4217,197,W_Call after offers,2016-01-11 08:26:04.806000+00:00,197,W_Call after offers,2016-01-11 08:26:04.806000+00:00,4217,109
4218,197,W_Call after offers,2016-01-11 08:26:28.479000+00:00,197,W_Call after offers,2016-01-11 08:26:28.479000+00:00,4218,109
4219,197,W_Call after offers,2016-01-22 10:25:54.575000+00:00,197,W_Call after offers,2016-01-22 10:25:54.575000+00:00,4219,109
4220,197,W_Validate application,2016-01-22 10:25:54.592000+00:00,197,W_Validate application,2016-01-22 10:25:54.592000+00:00,4220,109
4221,197,W_Validate application,2016-01-22 10:25:54.596000+00:00,197,W_Validate application,2016-01-22 10:25:54.596000+00:00,4221,109
4222,197,A_Validating,2016-01-22 10:25:55.493000+00:00,197,A_Validating,2016-01-22 10:25:55.493000+00:00,4222,109
4223,197,O_Returned,2016-01-22 10:26:06.418000+00:00,197,O_Returned,2016-01-22 10:26:06.418000+00:00,4223,109
4224,197,W_Validate application,2016-01-22 10:28:36.069000+00:00,197,W_Validate application,2016-01-22 10:28:36.069000+00:00,4224,109
4225,197,W_Validate application,2016-01-25 06:42:54.166000+00:00,197,W_Validate application,2016-01-25 06:42:54.166000+00:00,4225,109
4226,197,W_Validate application,2016-01-25 06:43:42.035000+00:00,197,W_Validate application,2016-01-25 06:43:42.035000+00:00,4226,109
4227,197,W_Validate application,2016-01-25 13:16:59.983000+00:00,197,W_Validate application,2016-01-25 13:16:59.983000+00:00,4227,109
4228,197,A_Denied,2016-01-25 13:42:06.184000+00:00,197,A_Denied,2016-01-25 13:42:06.184000+00:00,4228,109
4229,197,O_Refused,2016-01-25 13:42:06.302000+00:00,197,O_Refused,2016-01-25 13:42:06.302000+00:00,4229,109
4230,197,W_Validate application,2016-01-25 13:42:06.328000+00:00,197,W_Validate application,2016-01-25 13:42:06.328000+00:00,4230,109
4231,198,A_Create Application,2016-01-04 18:27:54.340000+00:00,198,A_Create Application,2016-01-04 18:27:54.340000+00:00,4231,110
4232,198,W_Complete application,2016-01-04 18:27:54.348000+00:00,198,W_Complete application,2016-01-04 18:27:54.348000+00:00,4232,110
4233,198,W_Complete application,2016-01-04 18:27:54.350000+00:00,198,W_Complete application,2016-01-04 18:27:54.350000+00:00,4233,110
4234,198,A_Concept,2016-01-04 18:27:54.352000+00:00,198,A_Concept,2016-01-04 18:27:54.352000+00:00,4234,110
4235,198,W_Complete application,2016-01-04 18:37:43.422000+00:00,198,W_Complete application,2016-01-04 18:37:43.422000+00:00,4235,110
4236,198,A_Accepted,2016-01-05 08:31:10.116000+00:00,198,A_Accepted,2016-01-05 08:31:10.116000+00:00,4236,110
4237,198,W_Complete application,2016-01-11 19:24:15.773000+00:00,198,W_Complete application,2016-01-11 19:24:15.773000+00:00,4237,110
4238,198,W_Complete application,2016-01-11 19:32:23.027000+00:00,198,W_Complete application,2016-01-11 19:32:23.027000+00:00,4238,110
4239,198,O_Create Offer,2016-01-12 08:12:36.160000+00:00,198,O_Create Offer,2016-01-12 08:12:36.160000+00:00,4239,110
4240,198,O_Created,2016-01-12 08:12:38.193000+00:00,198,O_Created,2016-01-12 08:12:38.193000+00:00,4240,110
4241,198,O_Sent (mail and online),2016-01-12 08:13:42.362000+00:00,198,O_Sent (mail and online),2016-01-12 08:13:42.362000+00:00,4241,110
4242,198,W_Complete application,2016-01-12 08:13:42.384000+00:00,198,W_Complete application,2016-01-12 08:13:42.384000+00:00,4242,110
4243,198,W_Call after offers,2016-01-12 08:13:42.464000+00:00,198,W_Call after offers,2016-01-12 08:13:42.464000+00:00,4243,110
4244,198,W_Call after offers,2016-01-12 08:13:42.470000+00:00,198,W_Call after offers,2016-01-12 08:13:42.470000+00:00,4244,110
4245,198,A_Complete,2016-01-12 08:13:42.474000+00:00,198,A_Complete,2016-01-12 08:13:42.474000+00:00,4245,110
4246,198,W_Call after offers,2016-01-12 08:14:36.022000+00:00,198,W_Call after offers,2016-01-12 08:14:36.022000+00:00,4246,110
4247,198,W_Call after offers,2016-01-18 08:35:35.499000+00:00,198,W_Call after offers,2016-01-18 08:35:35.499000+00:00,4247,110
4248,198,W_Call after offers,2016-01-18 08:36:26.694000+00:00,198,W_Call after offers,2016-01-18 08:36:26.694000+00:00,4248,110
4249,198,W_Call after offers,2016-01-18 08:37:45.239000+00:00,198,W_Call after offers,2016-01-18 08:37:45.239000+00:00,4249,110
4250,198,W_Call after offers,2016-01-18 08:37:53.052000+00:00,198,W_Call after offers,2016-01-18 08:37:53.052000+00:00,4250,110
4251,198,W_Call after offers,2016-01-19 08:11:38.815000+00:00,198,W_Call after offers,2016-01-19 08:11:38.815000+00:00,4251,110
4252,198,W_Validate application,2016-01-19 08:11:38.826000+00:00,198,W_Validate application,2016-01-19 08:11:38.826000+00:00,4252,110
4253,198,W_Validate application,2016-01-19 08:11:38.830000+00:00,198,W_Validate application,2016-01-19 08:11:38.830000+00:00,4253,110
4254,198,A_Validating,2016-01-19 08:11:39.821000+00:00,198,A_Validating,2016-01-19 08:11:39.821000+00:00,4254,110
4255,198,O_Returned,2016-01-19 08:11:53.739000+00:00,198,O_Returned,2016-01-19 08:11:53.739000+00:00,4255,110
4256,198,W_Validate application,2016-01-19 08:18:41.459000+00:00,198,W_Validate application,2016-01-19 08:18:41.459000+00:00,4256,110
4257,198,W_Validate application,2016-01-19 12:03:11.239000+00:00,198,W_Validate application,2016-01-19 12:03:11.239000+00:00,4257,110
4258,198,W_Validate application,2016-01-19 12:24:17.611000+00:00,198,W_Validate application,2016-01-19 12:24:17.611000+00:00,4258,110
4259,198,W_Call incomplete files,2016-01-19 12:24:17.620000+00:00,198,W_Call incomplete files,2016-01-19 12:24:17.620000+00:00,4259,110
4260,198,W_Call incomplete files,2016-01-19 12:24:17.622000+00:00,198,W_Call incomplete files,2016-01-19 12:24:17.622000+00:00,4260,110
4261,198,A_Incomplete,2016-01-19 12:24:17.624000+00:00,198,A_Incomplete,2016-01-19 12:24:17.624000+00:00,4261,110
4262,198,W_Call incomplete files,2016-01-19 12:24:53.211000+00:00,198,W_Call incomplete files,2016-01-19 12:24:53.211000+00:00,4262,110
4263,198,W_Call incomplete files,2016-01-19 13:49:17.450000+00:00,198,W_Call incomplete files,2016-01-19 13:49:17.450000+00:00,4263,110
4264,198,W_Call incomplete files,2016-01-19 13:52:56.187000+00:00,198,W_Call incomplete files,2016-01-19 13:52:56.187000+00:00,4264,110
4265,198,W_Call incomplete files,2016-01-19 13:53:00.892000+00:00,198,W_Call incomplete files,2016-01-19 13:53:00.892000+00:00,4265,110
4266,198,W_Call incomplete files,2016-01-19 13:53:30.287000+00:00,198,W_Call incomplete files,2016-01-19 13:53:30.287000+00:00,4266,110
4267,198,W_Call incomplete files,2016-01-19 15:17:31.593000+00:00,198,W_Call incomplete files,2016-01-19 15:17:31.593000+00:00,4267,110
4268,198,W_Validate application,2016-01-19 15:17:31.608000+00:00,198,W_Validate application,2016-01-19 15:17:31.608000+00:00,4268,110
4269,198,W_Validate application,2016-01-19 15:17:31.612000+00:00,198,W_Validate application,2016-01-19 15:17:31.612000+00:00,4269,110
4270,198,A_Validating,2016-01-19 15:17:31.738000+00:00,198,A_Validating,2016-01-19 15:17:31.738000+00:00,4270,110
4271,198,O_Accepted,2016-01-19 15:18:19.362000+00:00,198,O_Accepted,2016-01-19 15:18:19.362000+00:00,4271,110
4272,198,A_Pending,2016-01-19 15:18:19.370000+00:00,198,A_Pending,2016-01-19 15:18:19.370000+00:00,4272,110
4273,198,W_Validate application,2016-01-19 15:18:19.377000+00:00,198,W_Validate application,2016-01-19 15:18:19.377000+00:00,4273,110
4274,199,A_Create Application,2016-01-04 18:43:26.266000+00:00,199,A_Create Application,2016-01-04 18:43:26.266000+00:00,4274,111
4275,199,A_Concept,2016-01-04 18:43:26.268000+00:00,199,A_Concept,2016-01-04 18:43:26.268000+00:00,4275,111
4276,199,W_Complete application,2016-01-04 18:43:26.273000+00:00,199,W_Complete application,2016-01-04 18:43:26.273000+00:00,4276,111
4277,199,W_Complete application,2016-01-04 18:43:26.275000+00:00,199,W_Complete application,2016-01-04 18:43:26.275000+00:00,4277,111
4278,199,W_Complete application,2016-01-04 18:44:53.864000+00:00,199,W_Complete application,2016-01-04 18:44:53.864000+00:00,4278,111
4279,199,W_Complete application,2016-01-05 15:49:58.412000+00:00,199,W_Complete application,2016-01-05 15:49:58.412000+00:00,4279,111
4280,199,W_Complete application,2016-01-05 15:54:20.017000+00:00,199,W_Complete application,2016-01-05 15:54:20.017000+00:00,4280,111
4281,199,A_Accepted,2016-01-05 17:58:53.978000+00:00,199,A_Accepted,2016-01-05 17:58:53.978000+00:00,4281,111
4282,199,O_Create Offer,2016-01-05 18:00:16.655000+00:00,199,O_Create Offer,2016-01-05 18:00:16.655000+00:00,4282,111
4283,199,O_Created,2016-01-05 18:00:17.923000+00:00,199,O_Created,2016-01-05 18:00:17.923000+00:00,4283,111
4284,199,O_Sent (mail and online),2016-01-05 18:00:39.866000+00:00,199,O_Sent (mail and online),2016-01-05 18:00:39.866000+00:00,4284,111
4285,199,W_Complete application,2016-01-05 18:00:39.880000+00:00,199,W_Complete application,2016-01-05 18:00:39.880000+00:00,4285,111
4286,199,W_Call after offers,2016-01-05 18:00:39.887000+00:00,199,W_Call after offers,2016-01-05 18:00:39.887000+00:00,4286,111
4287,199,W_Call after offers,2016-01-05 18:00:39.889000+00:00,199,W_Call after offers,2016-01-05 18:00:39.889000+00:00,4287,111
4288,199,A_Complete,2016-01-05 18:00:39.891000+00:00,199,A_Complete,2016-01-05 18:00:39.891000+00:00,4288,111
4289,199,W_Call after offers,2016-01-05 18:05:05.378000+00:00,199,W_Call after offers,2016-01-05 18:05:05.378000+00:00,4289,111
4290,199,W_Call after offers,2016-01-11 08:21:41.087000+00:00,199,W_Call after offers,2016-01-11 08:21:41.087000+00:00,4290,111
4291,199,W_Call after offers,2016-01-11 08:22:19.200000+00:00,199,W_Call after offers,2016-01-11 08:22:19.200000+00:00,4291,111
4292,199,W_Call after offers,2016-01-11 12:29:44.470000+00:00,199,W_Call after offers,2016-01-11 12:29:44.470000+00:00,4292,111
4293,199,W_Validate application,2016-01-11 12:29:44.475000+00:00,199,W_Validate application,2016-01-11 12:29:44.475000+00:00,4293,111
4294,199,W_Validate application,2016-01-11 12:29:44.478000+00:00,199,W_Validate application,2016-01-11 12:29:44.478000+00:00,4294,111
4295,199,A_Validating,2016-01-11 12:29:45.316000+00:00,199,A_Validating,2016-01-11 12:29:45.316000+00:00,4295,111
4296,199,O_Returned,2016-01-11 12:29:56.905000+00:00,199,O_Returned,2016-01-11 12:29:56.905000+00:00,4296,111
4297,199,W_Validate application,2016-01-11 12:34:24.697000+00:00,199,W_Validate application,2016-01-11 12:34:24.697000+00:00,4297,111
4298,199,O_Accepted,2016-01-11 14:42:17.318000+00:00,199,O_Accepted,2016-01-11 14:42:17.318000+00:00,4298,111
4299,199,A_Pending,2016-01-11 14:42:17.322000+00:00,199,A_Pending,2016-01-11 14:42:17.322000+00:00,4299,111
4300,199,W_Validate application,2016-01-11 14:42:17.325000+00:00,199,W_Validate application,2016-01-11 14:42:17.325000+00:00,4300,111
4301,2,A_Create Application,2016-01-01 11:19:38.177000+00:00,2,A_Create Application,2016-01-01 11:19:38.177000+00:00,4301,112
4302,2,A_Submitted,2016-01-01 11:19:38.235000+00:00,2,A_Submitted,2016-01-01 11:19:38.235000+00:00,4302,112
4303,2,W_Handle leads,2016-01-01 11:19:38.914000+00:00,2,W_Handle leads,2016-01-01 11:19:38.914000+00:00,4303,112
4304,2,W_Handle leads,2016-01-01 11:20:37.391000+00:00,2,W_Handle leads,2016-01-01 11:20:37.391000+00:00,4304,112
4305,2,W_Complete application,2016-01-01 11:20:37.409000+00:00,2,W_Complete application,2016-01-01 11:20:37.409000+00:00,4305,112
4306,2,A_Concept,2016-01-01 11:20:37.422000+00:00,2,A_Concept,2016-01-01 11:20:37.422000+00:00,4306,112
4307,2,W_Complete application,2016-01-02 10:55:03.169000+00:00,2,W_Complete application,2016-01-02 10:55:03.169000+00:00,4307,112
4308,2,A_Accepted,2016-01-02 11:02:44.472000+00:00,2,A_Accepted,2016-01-02 11:02:44.472000+00:00,4308,112
4309,2,O_Create Offer,2016-01-02 11:05:15.942000+00:00,2,O_Create Offer,2016-01-02 11:05:15.942000+00:00,4309,112
4310,2,O_Created,2016-01-02 11:05:17.204000+00:00,2,O_Created,2016-01-02 11:05:17.204000+00:00,4310,112
4311,2,O_Sent (mail and online),2016-01-02 11:06:53.268000+00:00,2,O_Sent (mail and online),2016-01-02 11:06:53.268000+00:00,4311,112
4312,2,W_Complete application,2016-01-02 11:06:53.291000+00:00,2,W_Complete application,2016-01-02 11:06:53.291000+00:00,4312,112
4313,2,W_Call after offers,2016-01-02 11:06:53.310000+00:00,2,W_Call after offers,2016-01-02 11:06:53.310000+00:00,4313,112
4314,2,W_Call after offers,2016-01-02 11:06:53.312000+00:00,2,W_Call after offers,2016-01-02 11:06:53.312000+00:00,4314,112
4315,2,A_Complete,2016-01-02 11:06:53.316000+00:00,2,A_Complete,2016-01-02 11:06:53.316000+00:00,4315,112
4316,2,W_Call after offers,2016-01-02 11:07:21.200000+00:00,2,W_Call after offers,2016-01-02 11:07:21.200000+00:00,4316,112
4317,2,O_Create Offer,2016-01-02 11:25:44.202000+00:00,2,O_Create Offer,2016-01-02 11:25:44.202000+00:00,4317,112
